  time, id, text, source, truncated, possibly_sensitive, scopes, in_reply_to_status_id, in_reply_to_user_id, in_reply_to_screen_name, favorited, retweeted, current_user_retweet, retweet_count, user_id, user_name, user_screen_name, user_location, user_description, user_url, user_protected, user_followers_count, user_friends_count, user_listed_count, user_created_at, user_time, user_favourites_count, user_utc_offset, user_time_zone, user_geo_enabled, user_verified, user_statuses_count, user_lang, user_contributors_enabled, user_is_translator, user_profile_image_url, user_profile_image_url_https, user_default_profile, user_default_profile_image, user_following, user_follow_request_sent, user_notifications, entities_hashtags, entities_urls, entities_user_mentions, contributors_id, contributors_screen_name, coordinates_type, coordinates_lng, coordinates_lat, has_father
1384879619, 402840437594923008, RT @justinbieber: #LOVE http://t.co/aN1bet0f, <a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 90867, 1748815658,  ` มาจิเด่ะเจบี , Blbjb_Th, NULL, I'am a thaibeliebers #love never ends #you are my everything @justinbieber ♥ #Inspiration #ใครด่าจัสกูตัวเองเก่งเท่าเค้าเปล่า? ตัวเองพยายามเท่าเค้าเปล่า? :), NULL, 0, 180, 81, 0, Sat Sep 07 14:16:21 +0000 2013, 1378563381, 886, 0, NULL, 0, 0, 7267, th, 0, false, http://pbs.twimg.com/profile_images/378800000752469605/217d57acb82141c3628f7b0ee5662134_normal.jpeg, https://pbs.twimg.com/profile_images/378800000752469605/217d57acb82141c3628f7b0ee5662134_normal.jpeg, 1, 0, 0, 0, 0, [{"text":"LOVE";"indices":[18;23]}], "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[3;16]}], NULL, NULL, NULL, 0, 0, 0
1384879619, 402840437402394624, RT @justinbieber: Follow me @shots at http://t.co/uUkNLbakLO, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 37619, 257027473,  , drewflawlessx, NULL, missing you is like adrenaline, NULL, 0, 1720, 1996, 27, Thu Feb 24 15:31:13 +0000 2011, 1298561473, 2464, -10800, Buenos Aires, 1, 0, 28973, es, 0, false, http://pbs.twimg.com/profile_images/378800000760063735/351d2de8521884d63b537631baa17bad_normal.png, https://pbs.twimg.com/profile_images/378800000760063735/351d2de8521884d63b537631baa17bad_normal.png, 0, 0, 0, 0, 0, "NULL", [{"url":"http: / /t.co /uUkNLbakLO";"expanded_url":"http: / /shots.me /justinbieber";"display_url":"shots.me /justinbieber";"indices":[38;60]}], [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[3;16]};{"screen_name":"shots";"name":"Shots of Me";"id":140195719;"id_str":"140195719";"indices":[28;34]}], NULL, NULL, NULL, 0, 0, 0
1384879618, 402840433807867904, RT @scooterbraun: the #BelieveTour is in Mexico the next 2 nights. 50;000 people sold out 2 nights in a row! crazy @justinbieber, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 20380, 454814871, Thank U Justin ♥!!, JolanaBrichtova, NULL, I met Justin Bieber 30.3.2013 in Vienna #BelieveTour., NULL, 0, 251, 2000, 0, Wed Jan 04 12:13:33 +0000 2012, 1325679213, 1816, 7200, Athens, 0, 0, 2150, en, 0, false, http://pbs.twimg.com/profile_images/378800000684271113/278b88564a7669dc9f82541ca7b7fd4e_normal.jpeg, https://pbs.twimg.com/profile_images/378800000684271113/278b88564a7669dc9f82541ca7b7fd4e_normal.jpeg, 0, 0, 0, 0, 0, [{"text":"BelieveTour";"indices":[22;34]}], "NULL", [{"screen_name":"scooterbraun";"name":"Scooter Braun";"id":16679529;"id_str":"16679529";"indices":[3;16]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[115;128]}], NULL, NULL, NULL, 0, 0, 0
1384879618, 402840432733728768, @PerezHilton @justinbieber i bet at his age he's told to put a lot of stuff down ;you got a baby Perez you know, web, 0, 0, NULL, 402840021398331392, 19329393, PerezHilton, 0, 0, NULL, 0, 1395136699, Daniel, djdrm1972, NULL, T.V host; Million Dollar Makeover; In the hood ; Drunk wisdom; and TWITTER CHAT Sunday nights @ 9:00, http://t.co/Kc2mNjtxaH, 0, 337, 671, 3, Wed May 01 17:22:43 +0000 2013, 1367428963, 1246, -14400, Atlantic Time (Canada), 0, 0, 5362, en, 0, false, http://pbs.twimg.com/profile_images/378800000742466767/88a676f0a28462c494206bfa896a118f_normal.jpeg, https://pbs.twimg.com/profile_images/378800000742466767/88a676f0a28462c494206bfa896a118f_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"PerezHilton";"name":"Perez Hilton";"id":19329393;"id_str":"19329393";"indices":[0;12]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[13;26]}], NULL, NULL, NULL, 0, 0, -1
1384879618, 402840431815557120, RT @VEVO: #NowPlaying: @justinbieber &amp; @rkelly #PYD official audio http://t.co/QvnjSz5mZr #MusicMondays, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 19762, 1273632828, #MusicMondays, RosaMenti, NULL, #MusicMondays #FilmFridays #BELIEVEtour 11.4.13 Belgium!!BEST Day of MY LIFE!!✨ Beliebers are my second family☺ BIEBERFEVER! Follow back %, NULL, 0, 1002, 2006, 0, Sun Mar 17 00:32:34 +0000 2013, 1363480354, 752, 0, NULL, 0, 0, 3347, fr, 0, false, http://pbs.twimg.com/profile_images/378800000727240850/ed103fe4000642da0c49f1b23bba69f8_normal.jpeg, https://pbs.twimg.com/profile_images/378800000727240850/ed103fe4000642da0c49f1b23bba69f8_normal.jpeg, 0, 0, 0, 0, 0, [{"text":"NowPlaying";"indices":[10;21]};{"text":"PYD";"indices":[51;55]};{"text":"MusicMondays";"indices":[94;107]}], [{"url":"http: / /t.co /QvnjSz5mZr";"expanded_url":"http: / /vevo.ly /W05Kwf";"display_url":"vevo.ly /W05Kwf";"indices":[71;93]}], [{"screen_name":"VEVO";"name":"VEVO";"id":28201743;"id_str":"28201743";"indices":[3;8]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[23;36]};{"screen_name":"rkelly";"name":"R. Kelly";"id":47186755;"id_str":"47186755";"indices":[43;50]}], NULL, NULL, NULL, 0, 0, 0
1384879618, 402840433577181184, RT @PerezHilton: @justinbieber Please don't., <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 10, 542759863, Beatriz Prioste, BPrioste, NULL, meh...meow, http://t.co/7tgt2DowLf, 0, 245, 360, 0, Sun Apr 01 18:37:10 +0000 2012, 1333305430, 9022, 0, Lisbon, 1, 0, 17256, en, 0, false, http://pbs.twimg.com/profile_images/3203279435/a1a914ccf2c317bb2157b844f5680fee_normal.jpeg, https://pbs.twimg.com/profile_images/3203279435/a1a914ccf2c317bb2157b844f5680fee_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"PerezHilton";"name":"Perez Hilton";"id":19329393;"id_str":"19329393";"indices":[3;15]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[17;30]}], NULL, NULL, NULL, 0, 0, 0
1384879617, 402840431467442177, RT @scooterbraun: MEXICO is going crazy right now for @justinbieber . the streets are chaos! wow!, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 5812, 842054234, MUSICMONDAYS, BELIEBEREYEBROW, NULL, BelgianBelieber! I loooooove @justinbieber ! @MadisonElleBeer follows meee!, NULL, 0, 1492, 1380, 3, Sun Sep 23 17:04:17 +0000 2012, 1348419857, 5813, 7200, Athens, 0, 0, 11051, nl, 0, false, http://pbs.twimg.com/profile_images/378800000649772309/e0e950f07bfedd3c6ba5b475594cf5f9_normal.jpeg, https://pbs.twimg.com/profile_images/378800000649772309/e0e950f07bfedd3c6ba5b475594cf5f9_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"scooterbraun";"name":"Scooter Braun";"id":16679529;"id_str":"16679529";"indices":[3;16]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[54;67]}], NULL, NULL, NULL, 0, 0, 0
1384879617, 402840431081553921, RT @scooterbraun: This pic of the sold out stadium with @justinbieber in the middle from Mexico last night is amazing.… http://t.co/emf5p1T…, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 1431, 396111629, Put you down, Biebsdrops, NULL, Justin | music | internet | fit, NULL, 0, 1937, 1781, 5, Sat Oct 22 19:23:02 +0000 2011, 1319311382, 9696, 7200, Athens, 1, 0, 52043, fr, 0, false, http://pbs.twimg.com/profile_images/378800000746116891/d036a342eed108ac3d74a9d32ebef292_normal.jpeg, https://pbs.twimg.com/profile_images/378800000746116891/d036a342eed108ac3d74a9d32ebef292_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"scooterbraun";"name":"Scooter Braun";"id":16679529;"id_str":"16679529";"indices":[3;16]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[56;69]}], NULL, NULL, NULL, 0, 0, 0
1384879617, 402840429109854208, @justinbieber #IWantToBeTheOLLGInMexicoCity19/11/13 (85), web, 0, 0, NULL, -1, 27260086, justinbieber, 0, 0, NULL, 0, 335511339, SMILE KIDRAUHL , NEME_SWAGGER, NULL, Soy BELIEBER @JUSTINBIEBER; Directioner @zaynmalik @NiallOfficial @Louis_Tomlinson @Harry_Styles @Real_Liam_Payne & HUNTER @MATTHUNTER123  SIGUEME Y TE SIGO! 3, http://t.co/kAqmFc2Z, 0, 107, 352, 0, Thu Jul 14 20:04:15 +0000 2011, 1310673855, 85, -18000, Eastern Time (US & Canada), 1, 0, 815, es, 0, false, http://pbs.twimg.com/profile_images/378800000724417482/11921c678767931f8f74d87882c0eff0_normal.jpeg, https://pbs.twimg.com/profile_images/378800000724417482/11921c678767931f8f74d87882c0eff0_normal.jpeg, 0, 0, 0, 0, 0, [{"text":"IWantToBeTheOLLGInMexicoCity19";"indices":[14;45]}], "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[0;13]}], NULL, NULL, NULL, 0, 0, 0
1384879617, 402840431475851264, “@justinbieber: that new 1d song diana is well written well done boyzzzzzz”AGJLFJSGEOQBBZCXOW, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, NULL, 402744591750676480, 27260086, justinbieber, 0, 0, NULL, 0, 1607193300, harry styles♡, basicallyyyy, NULL, one direction aka my life, NULL, 0, 339, 384, 0, Sat Jul 20 02:15:16 +0000 2013, 1374286516, 250, 3600, Amsterdam, 0, 0, 1770, en, 0, false, http://pbs.twimg.com/profile_images/378800000757087518/82836ec85188998c3bd5a005c753e402_normal.jpeg, https://pbs.twimg.com/profile_images/378800000757087518/82836ec85188998c3bd5a005c753e402_normal.jpeg, 1, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[1;14]}], NULL, NULL, NULL, 0, 0, -1
1384879617, 402840431282905088, @justinbieber This Video is for you Justin we love you ♥ @1997MariaBieber https://t.co/yoCTp1FjmT #BeliebersTogetherForJustin ♥ #OneTime 27, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, 0, 0, NULL, -1, 27260086, justinbieber, 0, 0, NULL, 0, 122953285, Georgina Belieber♥, Georgina_Biebs_, NULL, Born to be a Belieber♥ @justinbieber ily♥ I'm 19 and i'm a true Belieber ♥ #musicmondays #Believe in your Dreams♥ #BadDay♥#AllBad♥@LilTwist follows 22.07 2013♥, http://t.co/CbjGfzEOAE, 0, 1580, 1800, 8, Sun Mar 14 13:22:02 +0000 2010, 1268572922, 7064, -10800, Greenland, 0, 0, 19988, de, 0, false, http://pbs.twimg.com/profile_images/378800000746895648/944b3f3f5f0f4d102172875042125251_normal.jpeg, https://pbs.twimg.com/profile_images/378800000746895648/944b3f3f5f0f4d102172875042125251_normal.jpeg, 0, 0, 0, 0, 0, [{"text":"BeliebersTogetherForJustin";"indices":[98;125]};{"text":"OneTime";"indices":[128;136]}], [{"url":"https: / /t.co /yoCTp1FjmT";"expanded_url":"https: / /www.youtube.com /watch?v=SIffRsbvYYs&feature=youtube_gdata_player";"display_url":"youtube.com /watch?v=SIffRs u2026";"indices":[74;97]}], [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[0;13]};{"screen_name":"1997MariaBieber";"name":"Maria-Magdalena ";"id":265011639;"id_str":"265011639";"indices":[57;73]}], NULL, NULL, NULL, 0, 0, 0
1384879616, 402840424928526336, RT @PerezHilton: @justinbieber Please don't., <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 10, 568234924, Cate Ayala , CateAyala, NULL, NULL, NULL, 0, 343, 378, 0, Tue May 01 14:05:37 +0000 2012, 1335881137, 431, -14400, Atlantic Time (Canada), 0, 0, 4327, es, 0, false, http://pbs.twimg.com/profile_images/378800000662598095/0d574211f0ad508dbcfada3797eda290_normal.jpeg, https://pbs.twimg.com/profile_images/378800000662598095/0d574211f0ad508dbcfada3797eda290_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"PerezHilton";"name":"Perez Hilton";"id":19329393;"id_str":"19329393";"indices":[3;15]};{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[17;30]}], NULL, NULL, NULL, 0, 0, 0
1384879616, 402840425670922240, RT @justinbieber: Mexico I'm smiling :) http://t.co/HbrfmPZJYt, <a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 71191, 522334285, Kidrauhl ❤, akakidrauhl94, NULL, She's his Heartbreaker;but she's still All That Matters to him. He had a Bad Day now he has a Recovery;but he still has to Hold Tight. ♥, http://t.co/qecjf5a06P, 0, 1367, 1068, 0, Mon Mar 12 15:19:50 +0000 2012, 1331565590, 212, 7200, Athens, 0, 0, 1633, en, 0, false, http://pbs.twimg.com/profile_images/378800000694705611/6a47b21c6a348375fceb2873df5a33f1_normal.jpeg, https://pbs.twimg.com/profile_images/378800000694705611/6a47b21c6a348375fceb2873df5a33f1_normal.jpeg, 0, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[3;16]}], NULL, NULL, NULL, 0, 0, 0
1384879616, 402840424626126849, RT @justinbieber: Mexico I'm smiling :) http://t.co/HbrfmPZJYt, <a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 71191, 2201916721, Liizbeth Ü♥, Beliebe18341550, NULL, Belieber♥, NULL, 0, 3, 14, 0, Mon Nov 18 20:13:26 +0000 2013, 1384805606, 9, 0, NULL, 0, 0, 4, es, 0, false, http://pbs.twimg.com/profile_images/378800000758565938/51f37d9e3199404a29da84900edcfcc3_normal.jpeg, https://pbs.twimg.com/profile_images/378800000758565938/51f37d9e3199404a29da84900edcfcc3_normal.jpeg, 1, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[3;16]}], NULL, NULL, NULL, 0, 0, 0
1384879616, 402840423653457921, Forever tweeting @justinbieber; @MileyCyrus &amp; @Beyonce lyrics 😍😛👌🙈, <a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>, 0, 0, NULL, -1, -1, NULL, 0, 0, NULL, 0, 961540028, Queen B ✨, Broooklynn42, NULL, Sophmore @ YHS • volleyball player #14 • follow me • single • florida girl • #Ballislife I love @justinbieber and @beyonce✨, NULL, 0, 555, 450, 0, Wed Nov 21 01:25:41 +0000 2012, 1353461141, 6857, -18000, Eastern Time (US & Canada), 0, 0, 8814, en, 0, false, http://pbs.twimg.com/profile_images/378800000758818292/63bc7da7f9abd6bfae8535527ba94b09_normal.jpeg, https://pbs.twimg.com/profile_images/378800000758818292/63bc7da7f9abd6bfae8535527ba94b09_normal.jpeg, 1, 0, 0, 0, 0, "NULL", "NULL", [{"screen_name":"justinbieber";"name":"Justin Bieber";"id":27260086;"id_str":"27260086";"indices":[17;30]};{"screen_name":"MileyCyrus";"name":"Miley Ray Cyrus";"id":268414482;"id_str":"268414482";"indices":[32;43]};{"screen_name":"Beyonce";"name":"Beyonc u00e9 Knowles";"id":31239408;"id_str":"31239408";"indices":[50;58]}], NULL, NULL, NULL, 0, 0, 0
